SegmentID,Name,Type,Value,StartLine,EndLine,Length
SEG_2767,Folder 57,Folder,57,46165,46171,6
SEG_2768,Folder 57,Folder,57,46172,46177,5
SEG_2770,Folder 57,Folder,57,46180,46189,9
SEG_2772,Folder 57,Folder,57,46192,46197,5
SEG_2774,Folder 57,Folder,57,46200,46205,5
SEG_2776,Folder 57,Folder,57,46208,46215,7
SEG_2777,Folder 57,Folder,57,46216,46221,5
SEG_2779,Folder 57,Folder,57,46224,46237,13
SEG_2781,Folder 57,Folder,57,46240,46251,11
SEG_2783,Folder 57,Folder,57,46254,46263,9
SEG_2785,Folder 57,Folder,57,46266,46272,6
SEG_2786,Folder 57,Folder,57,46273,46278,5
SEG_2788,Folder 57,Folder,57,46281,46288,7
SEG_2790,Folder 57,Folder,57,46291,46300,9
SEG_2792,Folder 57,Folder,57,46303,46308,5
SEG_2794,Folder 57,Folder,57,46311,46317,6
SEG_2795,Folder 57,Folder,57,46318,46327,9
SEG_2797,Folder 57,Folder,57,46330,46335,5
SEG_2799,Folder 57,Folder,57,46338,46343,5
SEG_2801,Folder 57,Folder,57,46346,46351,5
SEG_2803,Folder 57,Folder,57,46354,46362,8
SEG_2804,Folder 57,Folder,57,46363,46368,5
SEG_2806,Folder 57,Folder,57,46371,46376,5
SEG_2808,Folder 57,Folder,57,46379,46388,9
SEG_2810,Folder 57,Folder,57,46391,46398,7
SEG_2812,Folder 57,Folder,57,46401,46407,6
SEG_2813,Folder 57,Folder,57,46408,46413,5
SEG_2815,Folder 57,Folder,57,46416,46425,9
SEG_2817,Folder 57,Folder,57,46428,47242,814
SEG_2818,Folder 53,Folder,53,47243,47252,9
SEG_2820,Folder 53,Folder,53,47255,47262,7
SEG_2822,Folder 53,Folder,53,47265,47270,5
SEG_2824,Folder 53,Folder,53,47273,47278,5
SEG_2826,Folder 53,Folder,53,47281,47287,6
SEG_2827,Folder 53,Folder,53,47288,47293,5
SEG_2829,Folder 53,Folder,53,47296,47301,5
SEG_2831,Folder 53,Folder,53,47304,47309,5
SEG_2833,Folder 53,Folder,53,47312,47317,5
SEG_2835,Folder 53,Folder,53,47320,47326,6
SEG_2836,Folder 53,Folder,53,47327,47338,11
SEG_2838,Folder 53,Folder,53,47341,47346,5
SEG_2840,Folder 53,Folder,53,47349,47354,5
SEG_2842,Folder 53,Folder,53,47357,47362,5
SEG_2844,Folder 53,Folder,53,47365,47371,6
SEG_2845,Folder 53,Folder,53,47372,47377,5
SEG_2847,Folder 53,Folder,53,47380,47383,3
SEG_2849,Folder 53,Folder,53,47386,47391,5
SEG_2851,Folder 53,Folder,53,47394,47399,5
SEG_2853,Folder 53,Folder,53,47402,47408,6
SEG_2854,Folder 53,Folder,53,47409,47416,7
SEG_2856,Folder 53,Folder,53,47419,47438,19
SEG_2858,Folder 53,Folder,53,47441,47454,13
SEG_2860,Folder 53,Folder,53,47457,47466,9
SEG_2862,Folder 53,Folder,53,47469,47481,12
SEG_2863,Folder 53,Folder,53,47482,47491,9
SEG_2865,Folder 53,Folder,53,47494,47499,5
SEG_2867,Folder 53,Folder,53,47502,47509,7
SEG_2869,Folder 53,Folder,53,47512,47517,5
SEG_2871,Folder 53,Folder,53,47520,47530,10
SEG_2872,Folder 53,Folder,53,47531,47536,5
SEG_2874,Folder 53,Folder,53,47539,47546,7
SEG_2876,Folder 53,Folder,53,47549,47554,5
SEG_2878,Folder 53,Folder,53,47557,47564,7
SEG_2880,Folder 53,Folder,53,47567,47573,6
SEG_2881,Folder 53,Folder,53,47574,47579,5
SEG_2883,Folder 53,Folder,53,47582,47587,5
SEG_2885,Folder 53,Folder,53,47590,47595,5
SEG_2887,Folder 53,Folder,53,47598,47603,5
SEG_2889,Folder 53,Folder,53,47606,47612,6
SEG_2890,Folder 53,Folder,53,47613,47618,5
SEG_2892,Folder 53,Folder,53,47621,47626,5
SEG_2894,Folder 53,Folder,53,47629,47634,5
SEG_2896,Folder 53,Folder,53,47637,47642,5
SEG_2898,Folder 53,Folder,53,47645,47653,8
SEG_2899,Folder 53,Folder,53,47654,47661,7
SEG_2901,Folder 53,Folder,53,47664,47669,5
SEG_2903,Folder 53,Folder,53,47672,47677,5
SEG_2905,Folder 53,Folder,53,47680,47685,5
SEG_2907,Folder 53,Folder,53,47688,47694,6
SEG_2908,Folder 53,Folder,53,47695,47700,5
SEG_2910,Folder 53,Folder,53,47703,47708,5
SEG_2912,Folder 53,Folder,53,47711,47718,7
SEG_2914,Folder 53,Folder,53,47721,47726,5
SEG_2916,Folder 53,Folder,53,47729,47735,6
SEG_2917,Folder 53,Folder,53,47736,47747,11
SEG_2919,Folder 53,Folder,53,47750,47757,7
SEG_2921,Folder 53,Folder,53,47760,47771,11
SEG_2923,Folder 53,Folder,53,47774,47783,9
SEG_2925,Folder 53,Folder,53,47786,47792,6
SEG_2926,Folder 53,Folder,53,47793,47798,5
SEG_2928,Folder 53,Folder,53,47801,47806,5
SEG_2930,Folder 53,Folder,53,47809,47814,5
SEG_2932,Folder 53,Folder,53,47817,47822,5
SEG_2934,Folder 53,Folder,53,47825,47831,6
SEG_2935,Folder 53,Folder,53,47832,47837,5
SEG_2937,Folder 53,Folder,53,47840,47845,5
SEG_2939,Folder 53,Folder,53,47848,47853,5
SEG_2941,Folder 53,Folder,53,47856,47861,5
SEG_2943,Folder 53,Folder,53,47864,47870,6
SEG_2944,Folder 53,Folder,53,47871,47876,5
SEG_2946,Folder 53,Folder,53,47879,47888,9
SEG_2948,Folder 53,Folder,53,47891,47896,5
SEG_2950,Folder 53,Folder,53,47899,47904,5
SEG_2952,Folder 53,Folder,53,47907,47917,10
SEG_2953,Folder 53,Folder,53,47918,47923,5
SEG_2958,Folder 53,Folder,53,47934,47939,5
SEG_2960,Folder 53,Folder,53,47942,47947,5
SEG_2962,Folder 53,Folder,53,47950,47960,10
SEG_2963,Folder 53,Folder,53,47961,47970,9
SEG_2965,Folder 53,Folder,53,47973,47984,11
SEG_2967,Folder 53,Folder,53,47987,48004,17
SEG_2969,Folder 53,Folder,53,48007,48036,29
SEG_2971,Folder 53,Folder,53,48039,48049,10
SEG_2972,Folder 53,Folder,53,48050,48061,11
SEG_2974,Folder 53,Folder,53,48064,48081,17
SEG_2976,Folder 53,Folder,53,48084,48093,9
SEG_2978,Folder 53,Folder,53,48096,48119,23
SEG_2980,Folder 53,Folder,53,48122,48140,18
SEG_2981,Folder 53,Folder,53,48141,48162,21
SEG_2983,Folder 53,Folder,53,48165,48170,5
SEG_2985,Folder 53,Folder,53,48173,48182,9
SEG_2987,Folder 53,Folder,53,48185,48190,5
SEG_2989,Folder 53,Folder,53,48193,48201,8
SEG_2990,Folder 53,Folder,53,48202,48207,5
SEG_2992,Folder 53,Folder,53,48210,48215,5
SEG_2994,Folder 53,Folder,53,48218,48223,5
SEG_2996,Folder 53,Folder,53,48226,48231,5
SEG_2998,Folder 53,Folder,53,48234,48240,6
SEG_2999,Folder 53,Folder,53,48241,48246,5
SEG_3001,Folder 53,Folder,53,48249,48254,5
SEG_3003,Folder 53,Folder,53,48257,48262,5
SEG_3005,Folder 53,Folder,53,48265,48270,5
SEG_3007,Folder 53,Folder,53,48273,48279,6
SEG_3008,Folder 53,Folder,53,48280,48285,5
SEG_3010,Folder 53,Folder,53,48288,48293,5
SEG_3012,Folder 53,Folder,53,48296,48301,5
SEG_3014,Folder 53,Folder,53,48304,48309,5
SEG_3016,Folder 53,Folder,53,48312,48318,6
SEG_3017,Folder 53,Folder,53,48319,48324,5
SEG_3019,Folder 53,Folder,53,48327,48332,5
SEG_3021,Folder 53,Folder,53,48335,48340,5
SEG_3023,Folder 53,Folder,53,48343,48348,5
SEG_3025,Folder 53,Folder,53,48351,48357,6
SEG_3026,Folder 53,Folder,53,48358,48365,7
SEG_3028,Folder 53,Folder,53,48368,48829,461
